ordernumber,quantityordered,priceeach,sales,orderdate,status,qtr_id,month_id,year_id,productline,customername,country,territory,dealsize
10296,21,71.25,-1.112017157680703,2004-09-15,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
10316,34,63.71,-0.7464117186905088,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Small
10328,48,58.92,-0.3851014845919429,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Italy,EMEA,Small
10339,55,100.0,1.4630318537145024,2004-11-23,Shipped,4,11,2004,Planes,"Tokyo Collectables, Ltd",Japan,Japan,Medium
10351,25,74.68,-0.9096731661214701,2004-12-03,Shipped,4,12,2004,Planes,"Stylish Desk Decors, Co.",UK,EMEA,Small
10373,38,70.44,-0.46775279701737843,2005-01-31,Shipped,1,1,2005,Planes,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
10386,39,55.96,-0.7375156780636294,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Spain,EMEA,Small
10398,28,57.55,-1.049171815460755,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Small
10415,21,67.82,-1.1513289249416918,2005-05-09,Disputed,2,5,2005,Planes,"Australian Collectables, Ltd",Australia,APAC,Small
10110,46,100.0,1.3144898060201629,2003-03-18,Shipped,1,3,2003,Classic Cars,"AV Stores, Co.",UK,EMEA,Medium
10148,34,100.0,0.4684599693230344,2003-09-11,Shipped,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
10161,25,100.0,-0.42243756675665517,2003-10-17,Shipped,4,10,2003,Classic Cars,Heintze Collectables,Denmark,EMEA,Small
10173,23,100.0,-0.43974937097043487,2003-11-05,Shipped,4,11,2003,Classic Cars,Rovelli Gifts,Italy,EMEA,Small
10213,27,100.0,-0.4056824472937599,2004-01-22,Shipped,1,1,2004,Classic Cars,"Double Decker Gift Stores, Ltd",UK,EMEA,Small
10227,33,100.0,0.44028189707973514,2004-03-02,Shipped,1,3,2004,Classic Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
10241,28,98.65,-0.4211004318158053,2004-04-13,Shipped,2,4,2004,Classic Cars,Mini Caravy,France,EMEA,Small
10279,48,100.0,1.1172924195597935,2004-08-09,Shipped,3,8,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10288,48,100.0,1.640183131449395,2004-09-01,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,Singapore,APAC,Medium
10302,45,100.0,1.099822342230566,2003-10-06,Shipped,4,10,2003,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
10311,43,100.0,0.5794094232517638,2004-10-16,Shipped,4,10,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10332,44,42.26,-0.9137991825103785,2004-11-17,Shipped,4,11,2004,Classic Cars,"AV Stores, Co.",UK,EMEA,Small
10380,44,36.29,-1.057161878944038,2005-02-16,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10420,55,96.3,0.9620428663866596,2005-05-29,In Process,2,5,2005,Classic Cars,Souveniers And Things Co.,Australia,APAC,Medium
10122,39,30.96,-1.2696408075855499,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Small
10181,37,42.67,-1.0669693544081498,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Small
10203,21,37.0,-1.5045617724587965,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10212,34,43.42,-1.122916171872039,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10225,42,36.63,-1.0889802328426308,2004-02-22,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
10239,20,44.56,-1.4422349111342803,2004-04-12,Shipped,2,4,2004,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
10253,40,42.67,-0.9971054181721487,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Small
10266,34,40.4,-1.1789557701277424,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
10287,36,39.65,-1.1495933783654047,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
10301,48,34.36,-1.028498071967124,2003-10-05,Shipped,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
10310,33,41.91,-1.173809165028879,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Small
10342,39,40.4,-1.0687103586780728,2004-11-24,Shipped,4,11,2004,Classic Cars,"Australian Collectors, Co.",Australia,APAC,Small
10355,36,38.52,-1.1717952760771502,2004-12-07,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10378,41,100.0,1.2678647292867706,2005-02-10,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10405,47,44.56,-0.7856088743851387,2005-04-14,Shipped,2,4,2005,Classic Cars,Mini Caravy,France,EMEA,Small
10419,15,42.67,-1.579304886805491,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Small
10105,44,72.58,-0.18569918990257983,2003-02-11,Shipped,1,2,2003,Vintage Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
10119,35,87.62,-0.25491366059588244,2003-04-28,Shipped,2,4,2003,Vintage Cars,Salzburg Collectables,Austria,EMEA,Medium
10129,41,94.71,0.1906579055507753,2003-06-12,Shipped,2,6,2003,Vintage Cars,"Stylish Desk Decors, Co.",UK,EMEA,Medium
10167,20,79.66,-1.0591048178784976,2003-10-23,Cancelled,4,10,2003,Vintage Cars,Scandinavian Gift Ideas,Sweden,EMEA,Small
10177,45,72.58,-0.14608724949160448,2003-11-07,Shipped,4,11,2003,Vintage Cars,CAF Imports,Spain,EMEA,Medium
10197,47,83.2,0.20555195148375294,2003-11-26,Shipped,4,11,2003,Vintage Cars,Enaco Distributors,Spain,EMEA,Medium
10208,20,89.4,-0.9527889458468359,2004-01-02,Shipped,1,1,2004,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
10273,27,100.0,-0.40258793500207857,2004-07-21,Shipped,3,7,2004,Vintage Cars,Petit Auto,Belgium,EMEA,Small
10306,31,84.08,-0.506087637117501,2004-10-14,Shipped,4,10,2004,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
10315,24,86.74,-0.7924637375921083,2004-10-29,Shipped,4,10,2004,Vintage Cars,La Rochelle Gifts,France,EMEA,Small
10326,41,85.85,-0.007598273475002102,2004-11-09,Shipped,4,11,2004,Vintage Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
10350,30,100.0,-0.2798553205129611,2004-12-02,Shipped,4,12,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10373,33,57.32,-0.8962690705511538,2005-01-31,Shipped,1,1,2005,Vintage Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
10110,27,73.62,-0.8437769731589299,2003-03-18,Shipped,1,3,2003,Classic Cars,"AV Stores, Co.",UK,EMEA,Small
10148,31,73.62,-0.6830588109624016,2003-09-11,Shipped,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
10161,20,77.05,-1.0875939786590558,2003-10-17,Shipped,4,10,2003,Classic Cars,Heintze Collectables,Denmark,EMEA,Small
10212,27,79.62,-0.7553623362537494,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10227,40,79.62,-0.19045829875327833,2004-03-02,Shipped,1,3,2004,Classic Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
10241,26,81.33,-0.7745515870783551,2004-04-13,Shipped,2,4,2004,Classic Cars,Mini Caravy,France,EMEA,Small
10279,33,71.06,-0.6488063257020982,2004-08-09,Shipped,3,8,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10288,34,68.49,-0.6577132817162499,2004-09-01,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,Singapore,APAC,Small
10302,48,74.48,0.02252273770275669,2003-10-06,Shipped,4,10,2003,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
10311,25,83.04,-0.7956073691265149,2004-10-16,Shipped,4,10,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10332,45,34.19,-1.0889311135999058,2004-11-17,Shipped,4,11,2004,Classic Cars,"AV Stores, Co.",UK,EMEA,Small
10380,44,79.06,-0.030089428949461962,2005-02-16,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10420,35,96.74,-0.0807040797308597,2005-05-29,In Process,2,5,2005,Classic Cars,Souveniers And Things Co.,Australia,APAC,Medium
10108,30,63.07,-0.8959743550948033,2003-03-03,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Small
10122,34,50.21,-0.9969198565885206,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Small
10169,34,50.21,-0.9969198565885206,2003-11-04,Shipped,4,11,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
10181,23,65.52,-1.106171967796416,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Small
10191,48,60.01,-0.35654683148775107,2003-11-20,Shipped,4,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Small
10203,34,64.9,-0.7243298902387582,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10211,48,48.98,-0.6454989633586081,2004-01-15,Shipped,1,1,2004,Classic Cars,Auto Canal Petit,France,EMEA,Small
10225,24,50.21,-1.2709506540582194,2004-02-22,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
10238,47,62.45,-0.32670962037907064,2004-04-09,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Small
10253,24,52.66,-1.2388594154778205,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Small
10266,47,62.45,-0.32670962037907064,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
10287,20,67.97,-1.186705695091036,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
10300,31,58.78,-0.9341345489985701,2003-10-04,Shipped,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Small
10310,38,56.94,-0.7477324805504505,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Small
10320,26,61.23,-1.0597706565021046,2004-11-03,Shipped,4,11,2004,Classic Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Small
10342,48,62.45,-0.2926263236214872,2004-11-24,Shipped,4,11,2004,Classic Cars,"Australian Collectors, Co.",Australia,APAC,Small
10355,44,62.45,-0.4289595106518212,2004-12-07,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10363,21,100.0,-0.5927121505100335,2005-01-06,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Finland,EMEA,Small
10378,46,41.54,-0.8857466372207101,2005-02-10,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10419,55,52.66,-0.34791276015540556,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Small
10106,31,52.6,-1.0386930436794004,2003-02-17,Shipped,1,2,2003,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
10119,20,72.98,-1.1320196048570912,2003-04-28,Shipped,2,4,2003,Vintage Cars,Salzburg Collectables,Austria,EMEA,Small
10155,34,55.89,-0.8915208770877274,2003-10-06,Shipped,4,10,2003,Vintage Cars,"Toys of Finland, Co.",Finland,EMEA,Small
10167,32,63.12,-0.8262577765869775,2003-10-23,Cancelled,4,10,2003,Vintage Cars,Scandinavian Gift Ideas,Sweden,EMEA,Small
10178,27,73.64,-0.8434822577025793,2003-11-08,Shipped,4,11,2003,Vintage Cars,Alpha Cognac,France,EMEA,Small
10186,21,69.04,-1.1373463138459465,2003-11-14,Shipped,4,11,2003,Vintage Cars,"Double Decker Gift Stores, Ltd",UK,EMEA,Small
10198,27,71.67,-0.8725117301531137,2003-11-27,Shipped,4,11,2003,Vintage Cars,Cruz & Sons Co.,Philippines,Japan,Small
10262,46,70.35,-0.1624603303999713,2004-06-24,Cancelled,2,6,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10284,39,71.67,-0.40312824667205455,2004-08-21,Shipped,3,8,2004,Vintage Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
10296,31,53.92,-1.016360161320388,2004-09-15,Shipped,3,9,2004,Vintage Cars,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
10316,47,76.93,0.04471917772086597,2004-11-01,Shipped,4,11,2004,Vintage Cars,giftsbymail.co.uk,UK,EMEA,Medium
10328,20,72.98,-1.1320196048570912,2004-11-12,Shipped,4,11,2004,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
10339,29,99.69,-0.3507998800889142,2004-11-23,Shipped,4,11,2004,Vintage Cars,"Tokyo Collectables, Ltd",Japan,Japan,Small
10351,38,68.38,-0.5104756228009434,2004-12-03,Shipped,4,12,2004,Vintage Cars,"Stylish Desk Decors, Co.",UK,EMEA,Small
10361,34,100.0,0.18455074637195445,2004-12-17,Shipped,4,12,2004,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Medium
10373,46,66.0,-0.2716687800587777,2005-01-31,Shipped,1,1,2005,Vintage Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
10386,35,63.76,-0.7106856561484525,2005-03-01,Resolved,1,3,2005,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
10398,34,71.67,-0.5987046981224957,2005-03-30,Shipped,1,3,2005,Vintage Cars,Reims Collectables,France,EMEA,Small
10415,18,69.7,-1.2439023243975975,2005-05-09,Disputed,2,5,2005,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
10110,37,100.0,0.10404976523915109,2003-03-18,Shipped,1,3,2003,Classic Cars,"AV Stores, Co.",UK,EMEA,Medium
10148,27,100.0,-0.03507776093287764,2003-09-11,Shipped,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
10161,30,100.0,-0.210433457461486,2003-10-17,Shipped,4,10,2003,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
10212,46,87.81,0.2758797916788245,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10241,27,86.73,-0.6505909915211102,2004-04-13,Shipped,2,4,2004,Classic Cars,Mini Caravy,France,EMEA,Small
10279,48,100.0,1.4376808667747147,2004-08-09,Shipped,3,8,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10288,41,100.0,0.731051440931421,2004-09-01,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,Singapore,APAC,Medium
10301,22,96.37,-0.7715171094166712,2003-10-05,Shipped,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
10311,46,92.09,0.3833308639867996,2004-10-16,Shipped,4,10,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10332,31,37.18,-1.2995817148733169,2004-11-17,Shipped,4,11,2004,Classic Cars,"AV Stores, Co.",UK,EMEA,Small
10380,34,100.0,0.22889996485908382,2005-02-16,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10420,26,100.0,-0.5002588203141226,2005-05-29,In Process,2,5,2005,Classic Cars,Souveniers And Things Co.,Australia,APAC,Small
10105,50,79.67,0.2454476919638066,2003-02-11,Shipped,1,2,2003,Vintage Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
10119,35,90.57,-0.1985629738029201,2003-04-28,Shipped,2,4,2003,Vintage Cars,Salzburg Collectables,Austria,EMEA,Medium
10129,50,77.99,0.19960306542037962,2003-06-12,Shipped,2,6,2003,Vintage Cars,"Stylish Desk Decors, Co.",UK,EMEA,Medium
10155,37,67.93,-0.5568823917888911,2003-10-06,Shipped,4,10,2003,Vintage Cars,"Toys of Finland, Co.",Finland,EMEA,Small
10167,29,83.86,-0.601346221842379,2003-10-23,Cancelled,4,10,2003,Vintage Cars,Scandinavian Gift Ideas,Sweden,EMEA,Small
10178,21,72.12,-1.1020459514075076,2003-11-08,Shipped,4,11,2003,Vintage Cars,Alpha Cognac,France,EMEA,Small
10186,36,85.54,-0.24796055890346255,2003-11-14,Shipped,4,11,2003,Vintage Cars,"Double Decker Gift Stores, Ltd",UK,EMEA,Medium
10197,22,86.38,-0.8914663001513663,2003-11-26,Shipped,4,11,2003,Vintage Cars,Enaco Distributors,Spain,EMEA,Small
10262,49,87.21,0.40360619584499363,2004-06-24,Cancelled,2,6,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10273,48,83.02,0.2462445152346805,2004-07-21,Shipped,3,7,2004,Vintage Cars,Petit Auto,Belgium,EMEA,Medium
10296,22,77.15,-1.0022902271264649,2004-09-15,Shipped,3,9,2004,Vintage Cars,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
10316,25,92.25,-0.6699439731547997,2004-11-01,Shipped,4,11,2004,Vintage Cars,giftsbymail.co.uk,UK,EMEA,Small
10326,20,92.25,-0.921680092120939,2004-11-09,Shipped,4,11,2004,Vintage Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Small
10339,42,59.36,-0.5679560521765831,2004-11-23,Shipped,4,11,2004,Vintage Cars,"Tokyo Collectables, Ltd",Japan,Japan,Small
10350,25,60.34,-1.1053314829764531,2004-12-02,Shipped,4,12,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
10373,23,100.0,-0.6218889806887431,2005-01-31,Shipped,1,1,2005,Vintage Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
10108,40,100.0,1.0451635404648016,2003-03-03,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Medium
10122,43,100.0,1.0703617119827782,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Medium
10170,34,100.0,0.15597426249321822,2003-11-04,Shipped,4,11,2003,Classic Cars,Mini Auto Werke,Austria,EMEA,Medium
10181,25,100.0,0.17900027194401807,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
10203,47,100.0,1.889807122978355,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10212,49,100.0,1.8642924052294836,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10225,40,100.0,0.5546260364501328,2004-02-22,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
10239,29,100.0,0.5162202463327404,2004-04-12,Shipped,2,4,2004,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
10253,39,100.0,0.880996115890244,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
10266,24,100.0,-0.32838513232536026,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
10287,36,100.0,0.4167210336525953,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
10301,50,100.0,2.286625111873532,2003-10-05,Shipped,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Large
10310,45,100.0,1.0718243738772586,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
10342,42,100.0,0.807611967258944,2004-11-24,Shipped,4,11,2004,Classic Cars,"Australian Collectors, Co.",Australia,APAC,Medium
10355,32,100.0,0.9654375518283278,2004-12-07,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10363,31,94.58,-0.32843970926172145,2005-01-06,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Finland,EMEA,Small
10378,33,53.27,-0.9692111459979278,2005-02-10,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10106,50,64.83,-0.1595131758364652,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Medium
10119,28,70.29,-0.8544849680730018,2003-04-28,Shipped,2,4,2003,Planes,Salzburg Collectables,Austria,EMEA,Small
10155,44,77.11,-0.07691644034739081,2003-10-06,Shipped,4,10,2003,Planes,"Toys of Finland, Co.",Finland,EMEA,Medium
10178,30,72.33,-0.7443596258833267,2003-11-08,Shipped,4,11,2003,Planes,Alpha Cognac,France,EMEA,Small
10198,43,66.19,-0.3752721783532865,2003-11-27,Shipped,4,11,2003,Planes,Cruz & Sons Co.,Philippines,Japan,Small
10210,29,69.6,-0.827043684470579,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Japan,Japan,Small
10262,48,61.42,-0.3196091609584757,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Spain,EMEA,Small
10275,41,81.89,-0.09620938735108321,2004-07-23,Shipped,3,7,2004,Planes,La Rochelle Gifts,France,EMEA,Medium
10284,21,55.96,-1.2872582426429524,2004-08-21,Shipped,3,8,2004,Planes,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
10296,32,71.65,-0.6772845710953841,2004-09-15,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
10316,30,77.79,-0.6549626041236443,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Small
10328,35,76.43,-0.46866423185461065,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Italy,EMEA,Small
10339,45,96.92,0.4516939344728667,2004-11-23,Shipped,4,11,2004,Planes,"Tokyo Collectables, Ltd",Japan,Japan,Medium
10351,34,59.37,-0.8269454459851289,2004-12-03,Shipped,4,12,2004,Planes,"Stylish Desk Decors, Co.",UK,EMEA,Small
10361,26,100.0,0.09671462499220275,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Medium
10373,39,73.0,-0.3748191897814884,2005-01-31,Shipped,1,1,2005,Planes,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
10386,41,73.32,-0.28797636864351106,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Spain,EMEA,Medium
10398,41,68.24,-0.4016492116966654,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Small
10416,18,75.06,-1.1912464961962899,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Small
10110,48,34.47,-1.0256164097272515,2003-03-18,Shipped,1,3,2003,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
10173,35,33.23,-1.2938675096362968,2003-11-05,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
10193,22,41.03,-1.4359803942272844,2003-11-21,Shipped,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
10214,44,34.88,-1.0910214102625406,2004-01-26,Shipped,1,1,2004,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
10227,27,43.9,-1.2817241412959248,2004-03-02,Shipped,1,3,2004,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
10280,33,41.85,-1.1748897883688316,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Small
10288,33,40.62,-1.1970425668378517,2004-09-01,Shipped,3,9,2004,Vintage Cars,Handji Gifts& Co,Singapore,APAC,Small
10303,24,40.21,-1.4019353013251536,2004-10-06,Shipped,4,10,2004,Vintage Cars,"Iberia Gift Imports, Corp.",Spain,EMEA,Small
10332,41,77.24,-0.20026031652375392,2004-11-17,Shipped,4,11,2004,Vintage Cars,"AV Stores, Co.",UK,EMEA,Medium
10380,43,95.03,0.3015473248495073,2005-02-16,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10408,15,36.93,-1.6262956290125035,2005-04-22,Shipped,2,4,2005,Vintage Cars,"Tokyo Collectables, Ltd",Japan,Japan,Small
10420,15,43.49,-1.5725919236330608,2005-05-29,In Process,2,5,2005,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Small
10104,26,100.0,-0.33409387986874417,2003-01-31,Shipped,1,1,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10141,40,94.62,0.13700331941405738,2003-08-01,Shipped,3,8,2003,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
10152,23,100.0,-0.39932969190131345,2003-09-25,Shipped,3,9,2003,Classic Cars,"Australian Gift Network, Co",Australia,APAC,Small
10165,24,99.36,-0.6271611127412374,2003-10-22,Shipped,4,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
10176,29,100.0,-0.3373466652758731,2003-11-06,Shipped,4,11,2003,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
10184,49,100.0,1.2345018480891552,2003-11-14,Shipped,4,11,2003,Classic Cars,"Iberia Gift Imports, Corp.",Spain,EMEA,Medium
