id,ordernumber,quantityordered,priceeach,sales,orderdate,status,qtr_id,month_id,year_id,productline,customername,country,territory,dealsize
1451,10246,44,52.6,2314.4,2004-05-05,Shipped,2,5,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1452,10259,28,46.82,1310.96,2004-06-15,Shipped,2,6,2004,Classic Cars,Handji Gifts& Co,Singapore,APAC,Small
1453,10271,45,64.74,2913.3,2004-07-20,Shipped,3,7,2004,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Small
1454,10282,29,46.82,1357.78,2004-08-20,Shipped,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Small
1455,10292,40,53.75,2150.0,2004-09-08,Shipped,3,9,2004,Classic Cars,Land of Toys Inc.,USA,,Small
1456,10305,45,61.85,2783.25,2004-10-13,Shipped,4,10,2004,Classic Cars,Marta's Replicas Co.,USA,,Small
1457,10314,44,53.18,2339.92,2004-10-22,Shipped,4,10,2004,Classic Cars,Heintze Collectables,Denmark,EMEA,Small
1458,10324,25,69.16,1729.0,2004-11-05,Shipped,4,11,2004,Classic Cars,Vitachrome Inc.,USA,,Small
1459,10336,45,100.0,5972.4,2004-11-20,Shipped,4,11,2004,Classic Cars,"La Corne D'abondance, Co.",France,EMEA,Medium
1460,10349,48,47.4,2275.2,2004-12-01,Shipped,4,12,2004,Classic Cars,Muscle Machine Inc,USA,,Small
1461,10358,44,60.76,2673.44,2004-12-10,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1462,10371,25,97.27,2431.75,2005-01-23,Shipped,1,1,2005,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Small
1463,10383,22,91.76,2018.72,2005-02-22,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1464,10394,31,50.29,1558.99,2005-03-15,Shipped,1,3,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1465,10412,21,52.6,1104.6,2005-05-03,Shipped,2,5,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1466,10425,55,46.82,2575.1,2005-05-31,In Process,2,5,2005,Classic Cars,La Rochelle Gifts,France,EMEA,Small
1467,10107,25,100.0,2845.75,2003-02-24,Shipped,1,2,2003,Motorcycles,Land of Toys Inc.,USA,,Small
1468,10120,35,98.05,3431.75,2003-04-29,Shipped,2,4,2003,Motorcycles,"Australian Collectors, Co.",Australia,APAC,Medium
1469,10134,35,93.54,3273.9,2003-07-01,Shipped,3,7,2003,Motorcycles,Lyon Souveniers,France,EMEA,Medium
1470,10145,43,95.8,4119.4,2003-08-25,Shipped,3,8,2003,Motorcycles,Toys4GrownUps.com,USA,,Medium
1471,10159,44,100.0,5355.68,2003-10-10,Shipped,4,10,2003,Motorcycles,Corporate Gift Ideas Co.,USA,,Medium
1472,10168,50,100.0,5747.5,2003-10-28,Shipped,4,10,2003,Motorcycles,Technics Stores Inc.,USA,,Medium
1473,10180,48,100.0,5355.36,2003-11-11,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,France,EMEA,Medium
1474,10188,25,100.0,2535.75,2003-11-18,Shipped,4,11,2003,Motorcycles,Herkku Gifts,Norway,EMEA,Small
1475,10201,39,100.0,4351.23,2003-12-01,Shipped,4,12,2003,Motorcycles,Mini Wheels Co.,USA,,Medium
1476,10211,25,90.16,2254.0,2004-01-15,Shipped,1,1,2004,Motorcycles,Auto Canal Petit,France,EMEA,Small
1477,10223,32,91.29,2921.28,2004-02-20,Shipped,1,2,2004,Motorcycles,"Australian Collectors, Co.",Australia,APAC,Small
1478,10237,20,100.0,2299.0,2004-04-05,Shipped,2,4,2004,Motorcycles,Vitachrome Inc.,USA,,Small
1479,10251,26,100.0,2637.18,2004-05-18,Shipped,2,5,2004,Motorcycles,Tekni Collectables Inc.,USA,,Small
1480,10263,42,100.0,4307.52,2004-06-28,Shipped,2,6,2004,Motorcycles,Gift Depot Inc.,USA,,Medium
1481,10275,21,100.0,2153.76,2004-07-23,Shipped,3,7,2004,Motorcycles,La Rochelle Gifts,France,EMEA,Small
1482,10285,34,100.0,3716.88,2004-08-27,Shipped,3,8,2004,Motorcycles,Marta's Replicas Co.,USA,,Medium
1483,10299,47,100.0,5455.76,2004-09-30,Shipped,3,9,2004,Motorcycles,"Toys of Finland, Co.",Finland,EMEA,Medium
1484,10309,21,100.0,2650.62,2004-10-15,Shipped,4,10,2004,Motorcycles,Baane Mini Imports,Norway,EMEA,Small
1485,10318,48,100.0,6437.28,2004-11-02,Shipped,4,11,2004,Motorcycles,Diecast Classics Inc.,USA,,Medium
1486,10329,30,87.78,2633.4,2004-11-15,Shipped,4,11,2004,Motorcycles,Land of Toys Inc.,USA,,Small
1487,10339,27,84.39,2278.53,2004-11-23,Shipped,4,11,2004,Motorcycles,"Tokyo Collectables, Ltd",Japan,Japan,Small
1488,10362,50,96.92,4846.0,2005-01-05,Shipped,1,1,2005,Motorcycles,Technics Stores Inc.,USA,,Medium
1489,10374,38,100.0,4197.1,2005-02-02,Shipped,1,2,2005,Motorcycles,"Australian Gift Network, Co",Australia,APAC,Medium
1490,10389,45,100.0,4597.65,2005-03-03,Shipped,1,3,2005,Motorcycles,Scandinavian Gift Ideas,Sweden,EMEA,Medium
1491,10403,46,100.0,5287.7,2005-04-08,Shipped,2,4,2005,Motorcycles,"UK Collectables, Ltd.",UK,EMEA,Medium
1492,10417,35,100.0,3550.05,2005-05-13,Disputed,2,5,2005,Motorcycles,Euro Shopping Channel,Spain,EMEA,Medium
1493,10110,29,59.37,1721.73,2003-03-18,Shipped,1,3,2003,Classic Cars,"AV Stores, Co.",UK,EMEA,Small
1494,10123,50,59.87,2993.5,2003-05-20,Shipped,2,5,2003,Classic Cars,Atelier graphique,France,EMEA,Small
1495,10137,26,49.81,1295.06,2003-07-10,Shipped,3,7,2003,Classic Cars,Reims Collectables,France,EMEA,Small
1496,10148,47,56.85,2671.95,2003-09-11,Shipped,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
1497,10161,23,53.33,1226.59,2003-10-17,Shipped,4,10,2003,Classic Cars,Heintze Collectables,Denmark,EMEA,Small
1498,10172,34,42.76,1453.84,2003-11-05,Shipped,4,11,2003,Classic Cars,Gift Depot Inc.,USA,,Small
1499,10181,34,53.83,1830.22,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Small
1500,10192,47,53.83,2530.01,2003-11-20,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co.,USA,,Small
1501,10204,45,49.81,2241.45,2003-12-02,Shipped,4,12,2003,Classic Cars,Muscle Machine Inc,USA,,Small
1502,10212,45,53.33,2399.85,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1503,10226,36,43.27,1557.72,2004-02-26,Shipped,1,2,2004,Classic Cars,Collectable Mini Designs Co.,USA,,Small
1504,10241,21,40.25,845.25,2004-04-13,Shipped,2,4,2004,Classic Cars,Mini Caravy,France,EMEA,Small
1505,10266,28,48.3,1352.4,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
1506,10278,35,45.28,1584.8,2004-08-06,Shipped,3,8,2004,Classic Cars,Signal Gift Stores,USA,,Small
1507,10288,50,52.32,2616.0,2004-09-01,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,Singapore,APAC,Small
1508,10301,22,51.32,1129.04,2003-10-05,Shipped,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
1509,10311,45,49.3,2218.5,2004-10-16,Shipped,4,10,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1510,10321,48,42.26,2028.48,2004-11-04,Shipped,4,11,2004,Classic Cars,FunGiftIdeas.com,USA,,Small
1511,10332,20,87.96,1759.2,2004-11-17,Shipped,4,11,2004,Classic Cars,"AV Stores, Co.",UK,EMEA,Small
1512,10343,27,36.21,977.67,2004-11-24,Shipped,4,11,2004,Classic Cars,Reims Collectables,France,EMEA,Small
1513,10367,38,38.5,1463.0,2005-01-12,Resolved,1,1,2005,Classic Cars,Toys4GrownUps.com,USA,,Small
1514,10379,32,100.0,3970.56,2005-02-10,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
1515,10407,64,40.25,2576.0,2005-04-22,On Hold,2,4,2005,Classic Cars,The Sharp Gifts Warehouse,USA,,Small
1516,10420,37,60.37,2233.69,2005-05-29,In Process,2,5,2005,Classic Cars,Souveniers And Things Co.,Australia,APAC,Small
1517,10106,28,88.63,2481.64,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Small
1518,10120,39,100.0,4651.53,2003-04-29,Shipped,2,4,2003,Planes,"Australian Collectors, Co.",Australia,APAC,Medium
1519,10133,41,94.1,3858.1,2003-06-27,Shipped,2,6,2003,Planes,Euro Shopping Channel,Spain,EMEA,Medium
1520,10145,40,87.54,3501.6,2003-08-25,Shipped,3,8,2003,Planes,Toys4GrownUps.com,USA,,Medium
1521,10168,49,100.0,6433.7,2003-10-28,Shipped,4,10,2003,Planes,Technics Stores Inc.,USA,,Medium
1522,10210,27,98.48,2658.96,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Japan,Japan,Small
1523,10223,34,100.0,3608.76,2004-02-20,Shipped,1,2,2004,Planes,"Australian Collectors, Co.",Australia,APAC,Medium
1524,10235,23,96.29,2214.67,2004-04-02,Shipped,2,4,2004,Planes,"Royal Canadian Collectables, Ltd.",Canada,,Small
1525,10250,31,88.63,2747.53,2004-05-11,Shipped,2,5,2004,Planes,The Sharp Gifts Warehouse,USA,,Small
1526,10262,34,97.38,3310.92,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Spain,EMEA,Medium
1527,10275,25,95.2,2380.0,2004-07-23,Shipped,3,7,2004,Planes,La Rochelle Gifts,France,EMEA,Small
1528,10284,22,100.0,2310.88,2004-08-21,Shipped,3,8,2004,Planes,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
1529,10297,32,100.0,4061.76,2004-09-16,Shipped,3,9,2004,Planes,"Clover Collections, Co.",Ireland,EMEA,Medium
1530,10308,31,100.0,3493.7,2004-10-15,Shipped,4,10,2004,Planes,Mini Classics,USA,,Medium
1531,10316,25,100.0,2872.25,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Small
1532,10328,47,87.54,4114.38,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Italy,EMEA,Medium
1533,10339,21,50.65,1063.65,2004-11-23,Shipped,4,11,2004,Planes,"Tokyo Collectables, Ltd",Japan,Japan,Small
1534,10353,28,71.73,2008.44,2004-12-04,Shipped,4,12,2004,Planes,Gift Ideas Corp.,USA,,Small
1535,10374,46,94.1,4328.6,2005-02-02,Shipped,1,2,2005,Planes,"Australian Gift Network, Co",Australia,APAC,Medium
1536,10386,33,41.71,1376.43,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Spain,EMEA,Small
1537,10398,43,100.0,5552.16,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Medium
1538,10401,38,96.29,3659.02,2005-04-03,On Hold,2,4,2005,Planes,Tekni Collectables Inc.,USA,,Medium
1539,10416,47,88.63,4165.61,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Medium
1540,10101,45,31.2,1404.0,2003-01-09,Shipped,1,1,2003,Vintage Cars,"Blauer See Auto, Co.",Germany,EMEA,Small
1541,10110,20,35.51,710.2,2003-03-18,Shipped,1,3,2003,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
1542,10124,45,37.84,1702.8,2003-05-21,Shipped,2,5,2003,Vintage Cars,Signal Gift Stores,USA,,Small
1543,10149,36,33.19,1194.84,2003-09-12,Shipped,3,9,2003,Vintage Cars,Signal Collectibles Ltd.,USA,,Small
1544,10162,37,27.22,1007.14,2003-10-18,Shipped,4,10,2003,Vintage Cars,Corporate Gift Ideas Co.,USA,,Small
1545,10173,31,31.53,977.43,2003-11-05,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
1546,10182,39,36.84,1436.76,2003-11-12,Shipped,4,11,2003,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Small
1547,10193,26,29.21,759.46,2003-11-21,Shipped,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
1548,10205,32,37.17,1189.44,2003-12-03,Shipped,4,12,2003,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
1549,10214,20,34.19,683.8,2004-01-26,Shipped,1,1,2004,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
1550,10227,42,29.21,1226.82,2004-03-02,Shipped,1,3,2004,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
1551,10243,33,29.54,974.82,2004-04-26,Shipped,2,4,2004,Vintage Cars,Diecast Collectables,USA,,Small
1552,10280,20,28.88,577.6,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Small
1553,10288,29,38.17,1106.93,2004-09-01,Shipped,3,9,2004,Vintage Cars,Handji Gifts& Co,Singapore,APAC,Small
1554,10304,23,30.2,694.6,2004-10-11,Shipped,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Small
1555,10312,39,29.54,1152.06,2004-10-21,Shipped,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Small
1556,10322,20,100.0,2624.0,2004-11-04,Shipped,4,11,2004,Vintage Cars,Online Diecast Creations Co.,USA,,Small
1557,10332,45,81.91,3685.95,2004-11-17,Shipped,4,11,2004,Vintage Cars,"AV Stores, Co.",UK,EMEA,Medium
1558,10344,20,35.18,703.6,2004-11-25,Shipped,4,11,2004,Vintage Cars,Marseille Mini Autos,France,EMEA,Small
1559,10356,48,100.0,9720.0,2004-12-09,Shipped,4,12,2004,Vintage Cars,Lyon Souveniers,France,EMEA,Large
1560,10367,23,36.29,834.67,2005-01-12,Resolved,1,1,2005,Vintage Cars,Toys4GrownUps.com,USA,,Small
1561,10380,32,70.56,2257.92,2005-02-16,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
1562,10391,33,100.0,8344.71,2005-03-09,Shipped,1,3,2005,Vintage Cars,"Anna's Decorations, Ltd",Australia,APAC,Large
1563,10409,61,29.54,1801.94,2005-04-23,Shipped,2,4,2005,Vintage Cars,Handji Gifts& Co,Singapore,APAC,Small
1564,10420,45,26.88,1209.6,2005-05-29,In Process,2,5,2005,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Small
1565,10107,38,83.03,3155.14,2003-02-24,Shipped,1,2,2003,Motorcycles,Land of Toys Inc.,USA,,Medium
1566,10120,34,83.79,2848.86,2003-04-29,Shipped,2,4,2003,Motorcycles,"Australian Collectors, Co.",Australia,APAC,Small
1567,10134,43,83.03,3570.29,2003-07-01,Shipped,3,7,2003,Motorcycles,Lyon Souveniers,France,EMEA,Medium
1568,10145,47,83.03,3902.41,2003-08-25,Shipped,3,8,2003,Motorcycles,Toys4GrownUps.com,USA,,Medium
1569,10158,22,67.03,1474.66,2003-10-10,Shipped,4,10,2003,Motorcycles,Baane Mini Imports,Norway,EMEA,Small
1570,10168,29,75.41,2186.89,2003-10-28,Shipped,4,10,2003,Motorcycles,Technics Stores Inc.,USA,,Small
1571,10180,28,68.55,1919.4,2003-11-11,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,France,EMEA,Small
1572,10188,40,91.4,3656.0,2003-11-18,Shipped,4,11,2003,Motorcycles,Herkku Gifts,Norway,EMEA,Medium
1573,10201,25,73.88,1847.0,2003-12-01,Shipped,4,12,2003,Motorcycles,Mini Wheels Co.,USA,,Small
1574,10210,30,61.7,1851.0,2004-01-12,Shipped,1,1,2004,Motorcycles,Osaka Souveniers Co.,Japan,Japan,Small
1575,10223,38,69.31,2633.78,2004-02-20,Shipped,1,2,2004,Motorcycles,"Australian Collectors, Co.",Australia,APAC,Small
1576,10236,36,87.6,3153.6,2004-04-03,Shipped,2,4,2004,Motorcycles,Motor Mint Distributors Inc.,USA,,Medium
1577,10250,32,87.6,2803.2,2004-05-11,Shipped,2,5,2004,Motorcycles,The Sharp Gifts Warehouse,USA,,Small
1578,10263,37,62.46,2311.02,2004-06-28,Shipped,2,6,2004,Motorcycles,Gift Depot Inc.,USA,,Small
1579,10275,30,79.98,2399.4,2004-07-23,Shipped,3,7,2004,Motorcycles,La Rochelle Gifts,France,EMEA,Small
1580,10285,39,70.08,2733.12,2004-08-27,Shipped,3,8,2004,Motorcycles,Marta's Replicas Co.,USA,,Small
1581,10297,32,65.51,2096.32,2004-09-16,Shipped,3,9,2004,Motorcycles,"Clover Collections, Co.",Ireland,EMEA,Small
1582,10308,47,63.22,2971.34,2004-10-15,Shipped,4,10,2004,Motorcycles,Mini Classics,USA,,Small
1583,10318,26,86.83,2257.58,2004-11-02,Shipped,4,11,2004,Motorcycles,Diecast Classics Inc.,USA,,Small
1584,10329,37,94.43,3493.91,2004-11-15,Shipped,4,11,2004,Motorcycles,Land of Toys Inc.,USA,,Medium
1585,10340,55,79.98,4398.9,2004-11-24,Shipped,4,11,2004,Motorcycles,Enaco Distributors,Spain,EMEA,Medium
1586,10363,21,100.0,3595.62,2005-01-06,Shipped,1,1,2005,Motorcycles,Suominen Souveniers,Finland,EMEA,Medium
1587,10375,23,100.0,2443.29,2005-02-03,Shipped,1,2,2005,Motorcycles,La Rochelle Gifts,France,EMEA,Small
1588,10389,49,81.4,3988.6,2005-03-03,Shipped,1,3,2005,Motorcycles,Scandinavian Gift Ideas,Sweden,EMEA,Medium
1589,10402,59,87.6,5168.4,2005-04-07,Shipped,2,4,2005,Motorcycles,Auto Canal Petit,France,EMEA,Medium
1590,10416,32,87.6,2803.2,2005-05-10,Shipped,2,5,2005,Motorcycles,L'ordine Souveniers,Italy,EMEA,Small
1591,10105,43,100.0,6341.21,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Denmark,EMEA,Medium
1592,10117,41,100.0,5189.78,2003-04-16,Shipped,2,4,2003,Ships,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
1593,10129,45,100.0,6027.75,2003-06-12,Shipped,2,6,2003,Ships,"Stylish Desk Decors, Co.",UK,EMEA,Medium
1594,10142,33,100.0,3366.0,2003-08-08,Shipped,3,8,2003,Ships,Mini Gifts Distributors Ltd.,USA,,Medium
1595,10153,40,100.0,5456.4,2003-09-28,Shipped,3,9,2003,Ships,Euro Shopping Channel,Spain,EMEA,Medium
1596,10167,33,100.0,3812.16,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Medium
1597,10177,50,100.0,6083.0,2003-11-07,Shipped,4,11,2003,Ships,CAF Imports,Spain,EMEA,Medium
1598,10185,30,100.0,3170.7,2003-11-14,Shipped,4,11,2003,Ships,Mini Creations Ltd.,USA,,Medium
1599,10197,41,100.0,4534.6,2003-11-26,Shipped,4,11,2003,Ships,Enaco Distributors,Spain,EMEA,Medium
1600,10208,35,100.0,4301.15,2004-01-02,Shipped,1,1,2004,Ships,"Saveley & Henriot, Co.",France,EMEA,Medium
1601,10221,49,100.0,6804.63,2004-02-18,Shipped,1,2,2004,Ships,Petit Auto,Belgium,EMEA,Medium
1602,10232,46,100.0,5652.94,2004-03-20,Shipped,1,3,2004,Ships,giftsbymail.co.uk,UK,EMEA,Medium
1603,10248,48,100.0,6960.48,2004-05-07,Cancelled,2,5,2004,Ships,Land of Toys Inc.,USA,,Medium
1604,10261,36,100.0,4512.6,2004-06-17,Shipped,2,6,2004,Ships,Quebec Home Shopping Network,Canada,,Medium
1605,10273,22,100.0,2784.76,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Belgium,EMEA,Small
1606,10283,42,100.0,5316.36,2004-08-20,Shipped,3,8,2004,Ships,"Royal Canadian Collectables, Ltd.",Canada,,Medium
1607,10293,21,100.0,2941.89,2004-09-09,Shipped,3,9,2004,Ships,Amica Models & Co.,Italy,EMEA,Small
1608,10306,29,100.0,3207.4,2004-10-14,Shipped,4,10,2004,Ships,"AV Stores, Co.",UK,EMEA,Medium
1609,10315,35,100.0,4215.05,2004-10-29,Shipped,4,10,2004,Ships,La Rochelle Gifts,France,EMEA,Medium
1610,10326,41,100.0,4333.29,2004-11-09,Shipped,4,11,2004,Ships,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
1611,10337,29,71.97,2087.13,2004-11-21,Shipped,4,11,2004,Ships,Classic Legends Inc.,USA,,Small
1612,10350,34,50.33,1711.22,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Spain,EMEA,Small
1613,10372,37,100.0,3910.53,2005-01-26,Shipped,1,1,2005,Ships,"Tokyo Collectables, Ltd",Japan,Japan,Medium
1614,10384,28,80.54,2255.12,2005-02-23,Shipped,1,2,2005,Ships,Corporate Gift Ideas Co.,USA,,Small
1615,10396,49,100.0,5720.75,2005-03-23,Shipped,1,3,2005,Ships,Mini Gifts Distributors Ltd.,USA,,Medium
1616,10414,23,100.0,3335.23,2005-05-06,On Hold,2,5,2005,Ships,Gifts4AllAges.com,USA,,Medium
1617,10101,46,53.76,2472.96,2003-01-09,Shipped,1,1,2003,Vintage Cars,"Blauer See Auto, Co.",Germany,EMEA,Small
1618,10110,39,44.35,1729.65,2003-03-18,Shipped,1,3,2003,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
1619,10124,22,45.25,995.5,2003-05-21,Shipped,2,5,2003,Vintage Cars,Signal Gift Stores,USA,,Small
1620,10149,49,49.28,2414.72,2003-09-12,Shipped,3,9,2003,Vintage Cars,Signal Collectibles Ltd.,USA,,Small
1621,10162,43,36.29,1560.47,2003-10-18,Shipped,4,10,2003,Vintage Cars,Corporate Gift Ideas Co.,USA,,Small
1622,10173,27,41.22,1112.94,2003-11-05,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
1623,10182,31,36.74,1138.94,2003-11-12,Shipped,4,11,2003,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Small
1624,10193,20,50.62,1012.4,2003-11-21,Shipped,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
1625,10205,24,38.08,913.92,2003-12-03,Shipped,4,12,2003,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
1626,10214,49,47.94,2349.06,2004-01-26,Shipped,1,1,2004,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
1627,10227,24,48.38,1161.12,2004-03-02,Shipped,1,3,2004,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
1628,10244,39,45.25,1764.75,2004-04-29,Shipped,2,4,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
1629,10255,37,45.7,1690.9,2004-06-04,Shipped,2,6,2004,Vintage Cars,Mini Caravy,France,EMEA,Small
1630,10280,45,47.49,2137.05,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Small
1631,10289,45,48.38,2177.1,2004-09-03,Shipped,3,9,2004,Vintage Cars,Herkku Gifts,Norway,EMEA,Small
1632,10304,44,39.42,1734.48,2004-10-11,Shipped,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Small
1633,10312,23,37.63,865.49,2004-10-21,Shipped,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Small
1634,10322,30,100.0,3500.1,2004-11-04,Shipped,4,11,2004,Vintage Cars,Online Diecast Creations Co.,USA,,Medium
1635,10332,26,85.52,2223.52,2004-11-17,Shipped,4,11,2004,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
1636,10345,43,53.76,2311.68,2004-11-25,Shipped,4,11,2004,Vintage Cars,Atelier graphique,France,EMEA,Small
1637,10356,26,31.86,828.36,2004-12-09,Shipped,4,12,2004,Vintage Cars,Lyon Souveniers,France,EMEA,Small
1638,10367,28,30.59,856.52,2005-01-12,Resolved,1,1,2005,Vintage Cars,Toys4GrownUps.com,USA,,Small
1639,10380,27,68.35,1845.45,2005-02-16,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
1640,10391,24,100.0,4042.08,2005-03-09,Shipped,1,3,2005,Vintage Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
1641,10421,40,45.7,1828.0,2005-05-29,In Process,2,5,2005,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Small
1642,10103,36,100.0,3680.28,2003-01-29,Shipped,1,1,2003,Trucks and Buses,Baane Mini Imports,Norway,EMEA,Medium
1643,10114,21,100.0,2925.09,2003-04-01,Shipped,2,4,2003,Trucks and Buses,"La Corne D'abondance, Co.",France,EMEA,Small
1644,10126,27,100.0,3415.77,2003-05-28,Shipped,2,5,2003,Trucks and Buses,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
1645,10140,47,100.0,5105.14,2003-07-24,Shipped,3,7,2003,Trucks and Buses,Technics Stores Inc.,USA,,Medium
1646,10151,42,100.0,5098.8,2003-09-21,Shipped,3,9,2003,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
1647,10165,32,100.0,4661.76,2003-10-22,Shipped,4,10,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
1648,10175,28,100.0,2969.96,2003-11-06,Shipped,4,11,2003,Trucks and Buses,"Stylish Desk Decors, Co.",UK,EMEA,Small
1649,10184,24,100.0,3496.32,2003-11-14,Shipped,4,11,2003,Trucks and Buses,"Iberia Gift Imports, Corp.",Spain,EMEA,Medium
1650,10194,49,100.0,5760.93,2003-11-25,Shipped,4,11,2003,Trucks and Buses,"Saveley & Henriot, Co.",France,EMEA,Medium
1651,10207,46,100.0,6819.04,2003-12-09,Shipped,4,12,2003,Trucks and Buses,Diecast Collectables,USA,,Medium
1652,10217,28,100.0,3148.88,2004-02-04,Shipped,1,2,2004,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Medium
1653,10229,48,100.0,5704.32,2004-03-11,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,,Medium
1654,10246,29,100.0,3520.6,2004-05-05,Shipped,2,5,2004,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
1655,10259,47,100.0,5285.62,2004-06-15,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Medium
1656,10271,43,100.0,5605.05,2004-07-20,Shipped,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,,Medium
1657,10281,25,100.0,2779.5,2004-08-19,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc.,USA,,Small
1658,10291,48,100.0,5398.08,2004-09-08,Shipped,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,Sweden,EMEA,Medium
1659,10305,24,100.0,3189.6,2004-10-13,Shipped,4,10,2004,Trucks and Buses,Marta's Replicas Co.,USA,,Medium
1660,10313,42,100.0,5581.8,2004-10-22,Shipped,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,Canada,,Medium
1661,10324,31,100.0,3820.44,2004-11-05,Shipped,4,11,2004,Trucks and Buses,Vitachrome Inc.,USA,,Medium
1662,10334,42,100.0,5528.04,2004-11-19,On Hold,4,11,2004,Trucks and Buses,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
1663,10348,37,100.0,5981.42,2004-11-01,Shipped,4,11,2004,Trucks and Buses,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
